,0,1,2,3,4,5,6
17522,NP_003494,O00311,4F99,NP_055973,Q14678,5YBJ,0
17523,NP_003241,P10827,1NAV,NP_061833,Q14749,1R74,0
17524,NP_001230,P51946,1JKW,NP_001007554,O75534,1WFQ,0
17525,NP_004575,Q99638,3A1J,NP_036429,Q9UN86,5DRV,0
17526,NP_056979,O75496,1T6F,NP_004517,P49736,4UUZ,0
17527,NP_002043,P43694,2M9W,NP_005204,P01040,1CYU,0
17528,NP_002938,P35244,1L1O,NP_066953,P62937,1AK4,0
17529,NP_003712,O14593,3UXG,NP_001158,P98170,1C9Q,0
17530,P37275,P37275,2E19,NP_008867,P55854,1U4A,0
17531,NP_037393,Q9UBK2,1XB7,NP_000658,P07327,1HSO,0
17532,P51513,P51513,1DT4,NP_004324,P15056,1UWH,0
17533,NP_071900,Q96L73,3OOI,NP_001937,Q16828,1HZM,0
17534,NP_006352,Q92826,2CRA,NP_005557,P00338,1I10,0
17535,NP_059990,Q99549,3LWE,NP_001166,P52566,1DS6,0
17536,NP_055792,Q9UKV3,6G6S,NP_006268,Q9NZM3,1J3T,0
17537,NP_003520,P68431,1CS9,NP_434700,Q9H257,6E25,0
17538,Q86YN6,Q86YN6,3SP6,NP_055428,Q96CS3,2DAM,0
17539,NP_001370,P26358,3EPZ,NP_065723,Q9HCY8,2M0R,0
17540,NP_001796,Q15744,3T92,NP_003977,O75936,3MS5,0
17541,NP_005739,Q8IY57,2D9G,P48729,P48729,5FQD,0
17542,NP_004355,P49715,6DC0,O43504,O43504,3MS6,0
17543,NP_000452,P10828,1BSX,NP_000424,P19878,1E96,0
17544,NP_005169,P20749,1K1A,NP_008878,O76094,5M72,0
17545,NP_000253,P17050,3H53,NP_071933,Q9NT62,4NAW,0
17546,NP_055596,Q8TDY2,6DCE,NP_055867,Q76N89,3L4H,0
17547,NP_001871,P15336,1BHI,NP_006750,Q16851,3R2W,0
17548,NP_002158,Q02535,2LFH,NP_001866,P31327,2YVQ,0
17549,NP_444251,Q96JP5,2M9A,NP_000886,P09960,1GW6,0
17550,NP_004082,Q14209,1N4M,O43504,O43504,3MS6,0
17551,Q99729,Q99729,3S7R,NP_061833,Q14749,1R74,0
17552,NP_056465,Q8TDR0,2EQO,NP_004286,Q9BUZ4,2EOD,0
17553,NP_620147,Q8WVC0,4M6T,NP_000660,P00326,1DDA,0
17554,NP_997001,Q6ZYL4,1YDL,NP_006101,O95400,1GYF,0
17555,NP_037406,Q9UGP5,1NZP,NP_665683,P08263,1GSD,0
17556,NP_005307,P32780,1PFJ,NP_000476,P07741,1OPU,0
17557,O60936,O60936,4UZ0,NP_004584,P62995,2CQC,0
17558,Q6W2J9,Q6W2J9,2N1L,Q9UGK3,Q9UGK3,2EL8,0
17559,NP_777584,Q8N807,4NWY,P78368,P78368,2C47,0
17560,NP_003080,P08621,2L5I,NP_071761,Q9H5Q4,6ERO,0
17561,NP_004688,O43172,1MZW,NP_004689,O43395,1X4Q,0
17562,NP_997001,Q6ZYL4,1YDL,NP_001227,O75828,2HRB,0
17563,Q99729,Q99729,3S7R,NP_006784,P30048,5JCG,0
17564,NP_006212,Q13526,1F8A,NP_002056,P15104,2OJW,0
17565,NP_068811,P28702,1H9U,NP_005204,P01040,1CYU,0
17566,NP_005369,P04198,5G1X,P51116,P51116,3H8Z,0
17567,NP_060323,Q9NX01,1XBS,NP_002003,P49789,1FHI,0
17568,NP_003027,P12755,1MR1,NP_005495,P54687,2ABJ,0
17569,NP_005633,Q15545,4RGW,NP_060177,Q8TDY4,2B0O,0
17570,Q9HCU8,Q9HCU8,6HVO,Q9BRV8,Q9BRV8,6AKK,0
17571,NP_004082,Q14209,1N4M,NP_004484,Q99714,1F67,0
17572,NP_002544,O43913,5UJ7,Q16643,Q16643,5Y1Z,0
17573,NP_068811,P28702,1H9U,NP_066565,P30419,1RXT,0
17574,NP_937859,P14678,1D3B,NP_000552,P09488,1GTU,0
17575,NP_000526,P54278,1EA6,NP_434700,Q9H257,6E25,0
17576,NP_000526,P54278,1EA6,NP_005172,P07451,1Z93,0
17577,NP_006070,Q99967,1P4Q,P43897,P43897,2CP9,0
17578,Q15910,Q15910,2C6V,NP_008996,Q16543,1US7,0
17579,NP_006157,P25208,1N1J,Q9BXL7,Q9BXL7,4JUP,0
17580,NP_009185,Q96T60,2BRF,P14598,P14598,1GD5,0
17581,NP_003007,Q01130,2KN4,NP_004799,O60551,4C2X,0
17582,NP_003457,Q06710,2K27,NP_006592,Q15185,1EJF,0
17583,NP_073622,Q5THR3,1WLZ,P43897,P43897,2CP9,0
17584,NP_004587,P09012,1AUD,NP_003134,Q04837,1S3O,0
17585,NP_604391,P16220,2LXT,NP_002826,Q05209,5HDE,0
17586,NP_778225,Q8N257,6BIZ,Q92871,Q92871,2FUC,0
17587,NP_001011663,Q9BYE7,2DJB,NP_077268,Q9BZL1,1P0R,0
17588,NP_006615,Q15326,4NS5,NP_004299,Q07960,1AM4,0
17589,O14646,O14646,2B2T,NP_005267,P21695,1WPQ,0
17590,Q9UI36,Q9UI36,1L8R,NP_055428,Q96CS3,2DAM,0
17591,NP_004917,Q07352,1W0V,Q13085,Q13085,2YL2,0
17592,P37275,P37275,2E19,NP_004138,Q9Y295,2EKI,0
17593,NP_006029,Q9UM82,5LJM,NP_005787,P61970,1GY5,0
17594,NP_004621,Q15637,1K1G,NP_057564,Q9BPZ3,1JGN,0
17595,NP_006262,P23297,2L0P,NP_005611,P31949,1V4Z,0
17596,Q13356,Q13356,1ZKC,NP_653288,P59046,2L6A,0
17597,NP_066964,P13010,1JEQ,NP_002878,P54136,4Q2T,0
17598,NP_002040,P15976,6G0Q,Q6B8I1,Q6B8I1,5XJV,0
17599,Q86XK2,Q86XK2,5VMD,NP_004040,Q16548,2VM6,0
17600,NP_004587,P09012,1AUD,NP_065723,Q9HCY8,2M0R,0
17601,P28698,P28698,2FI2,NP_620448,P53779,1JNK,0
17602,NP_000367,P11473,1DB1,NP_001024,P23921,2WGH,0
17603,NP_002086,P29084,1D8J,NP_055595,Q14999,2JNG,0
17604,NP_006006,O14497,1RYU,NP_006825,Q13637,4CYM,0
17605,NP_002680,Q14181,2KEB,NP_004155,P50120,2RCQ,0
17606,NP_060323,Q9NX01,1XBS,NP_005195,P41279,4Y83,0
17607,NP_002086,P29084,1D8J,P42679,P42679,1JWO,0
17608,NP_443183,Q9H147,2MWI,NP_000282,P00558,2WZB,0
17609,NP_085151,Q8WTS6,1H3I,NP_006101,O95400,1GYF,0
17610,NP_000478,P15289,1AUK,NP_055963,Q96RG2,1LL8,0
17611,NP_060740,Q9NV56,2N1D,Q96GX9,Q96GX9,4M6R,0
17612,NP_001441,Q14192,1X4K,NP_001937,Q16828,1HZM,0
17613,NP_005654,Q9H3P2,5L3X,Q13085,Q13085,2YL2,0
17614,Q9Y618,Q9Y618,1KKQ,NP_001880,Q08257,1YB5,0
17615,NP_778225,Q8N257,6BIZ,Q14790,Q14790,1F9E,0
17616,NP_064568,Q8WYA1,2KDK,Q93008,Q93008,5VBD,0
17617,NP_005021,P53350,1Q4K,NP_000036,P05089,1WVA,0
17618,NP_005924,Q03164,2AGH,Q8TE68,Q8TE68,2K2M,0
17619,NP_004371,Q92793,1JSP,NP_000660,P00326,1DDA,0
17620,NP_001370,P26358,3EPZ,NP_001547,O14920,3BRT,0
17621,NP_003027,P12755,1MR1,NP_000886,P09960,1GW6,0
17622,NP_055130,Q9Y2U9,6DO3,P22061,P22061,1I1N,0
17623,NP_000452,P10828,1BSX,NP_000660,P00326,1DDA,0
17624,NP_001942,Q15329,5TUV,NP_653288,P59046,2L6A,0
17625,NP_002687,P62487,2C35,NP_006784,P30048,5JCG,0
17626,NP_002158,Q02535,2LFH,NP_005800,P32119,1QMV,0
17627,P07602,P07602,1M12,NP_006825,Q13637,4CYM,0
17628,NP_057157,Q9Y3E1,6IIP,Q96P20,Q96P20,2NAQ,0
17629,P01106,P01106,1A93,NP_066565,P30419,1RXT,0
17630,NP_001229,P24864,1W98,NP_005267,P21695,1WPQ,0
17631,NP_004102,P39748,1U7B,NP_001227,O75828,2HRB,0
17632,NP_006221,P49005,3E0J,O43504,O43504,3MS6,0
17633,NP_008869,P62314,1B34,NP_001748,P16152,1WMA,0
17634,NP_005769,P52756,2LK0,NP_003866,P49915,2VPI,0
17635,NP_733796,Q15583,2LK2,NP_006003,Q16740,1TG6,0
17636,NP_055048,P17480,1K99,NP_000552,P09488,1GTU,0
17637,NP_002898,P46063,2V1X,NP_000845,P0CG29,4MPF,0
17638,NP_000048,P54132,2KV2,P35236,P35236,1ZC0,0
17639,NP_001602,P13686,1WAR,NP_006083,Q9Y239,2B1W,0
17640,NP_055872,O75592,5O6C,Q8TE68,Q8TE68,2K2M,0
17641,NP_002040,P15976,6G0Q,NP_000476,P07741,1OPU,0
17642,NP_001721,Q13887,2EBT,NP_001386,Q99956,2HXP,0
17643,NP_005739,Q8IY57,2D9G,NP_000839,P28161,1HNA,0
17644,NP_849194,Q8WZ19,4UIJ,NP_066950,Q13794,3MQP,0
17645,NP_001871,P15336,1BHI,NP_001367,Q14204,2BOR,0
17646,NP_055130,Q9Y2U9,6DO3,NP_055410,Q8TCD5,2I7D,0
17647,P30260,P30260,3T1N,NP_005521,P50213,5GRE,0
17648,NP_001349,O43143,5XDR,NP_001386,Q99956,2HXP,0
17649,Q9NV88,Q9NV88,5V8W,NP_777283,Q9Y6K8,2BWJ,0
17650,NP_003494,O00311,4F99,NP_665683,P08263,1GSD,0
17651,NP_004102,P39748,1U7B,NP_000848,Q02153,2WZ1,0
17652,NP_005312,P10412,3TZD,NP_001651,P18085,1Z6X,0
17653,NP_004588,P62316,1B34,NP_003671,P54577,1N3L,0
17654,Q9Y5B0,Q9Y5B0,1J2X,NP_057717,Q9NZD4,1W09,0
17655,NP_004517,P49736,4UUZ,Q93008,Q93008,5VBD,0
17656,NP_057157,Q9Y3E1,6IIP,P48729,P48729,5FQD,0
17657,NP_057157,Q9Y3E1,6IIP,NP_036361,P49902,2J2C,0
17658,NP_003191,P15923,1HLH,Q13085,Q13085,2YL2,0
17659,NP_000194,P35475,1Y24,NP_005691,Q9NY33,3FVY,0
17660,Q9H211,Q9H211,2LE8,NP_002305,P53667,3S95,0
17661,Q9NV88,Q9NV88,5V8W,NP_004337,P42574,1CP3,0
17662,NP_001506,Q13888,1Z60,NP_057256,Q9BSL1,2DAI,0
17663,NP_036558,Q15393,5IFE,NP_005470,Q92837,1GNG,0
17664,NP_003008,P84103,2I2Y,NP_066950,Q13794,3MQP,0
17665,O60341,O60341,2COM,Q12931,Q12931,4Z1F,0
17666,NP_000478,P15289,1AUK,Q93008,Q93008,5VBD,0
17667,NP_116294,Q96I25,2PE8,NP_003134,Q04837,1S3O,0
17668,NP_006692,P83876,1PQN,NP_001815,P06732,1I0E,0
17669,NP_009185,Q96T60,2BRF,NP_653288,P59046,2L6A,0
17670,Q13568,Q13568,3DSH,NP_006635,Q92598,6GFA,0
17671,NP_005646,Q13118,2EPA,NP_057717,Q9NZD4,1W09,0
17672,NP_002710,Q13362,2IAE,NP_055963,Q96RG2,1LL8,0
17673,NP_008828,P31274,2LP0,NP_003921,O75563,3OMH,0
17674,NP_071900,Q96L73,3OOI,NP_002442,Q13126,1CB0,0
17675,NP_005635,Q16514,1H3O,NP_000404,P14061,1A27,0
17676,NP_002098,P84243,2L43,NP_001024,P23921,2WGH,0
17677,NP_001460,P12956,1JEQ,NP_002898,P46063,2V1X,0
17678,NP_003381,P30291,1X8B,NP_000964,P62917,4CCM,0
17679,O75807,O75807,4XPN,P48729,P48729,5FQD,0
17680,O94953,O94953,4LXL,NP_055428,Q96CS3,2DAM,0
17681,NP_116027,P23769,5O9B,NP_055199,Q9UKU7,1RX0,0
17682,NP_068809,P61218,1QKL,P55210,P55210,1F1J,0
17683,NP_001092755,P06454,2L9I,NP_002961,P21673,2B3U,0
17684,P26599,P26599,1QM9,NP_001087,P53396,3MWD,0
17685,P28715,P28715,5EKF,NP_004126,P51553,5GRE,0
17686,NP_003588,O14901,1PO4,NP_005411,P49888,1G3M,0
17687,Q99873,Q99873,6NT2,NP_004823,P78417,1EEM,0
17688,P01106,P01106,1A93,NP_056000,O43307,2YSQ,0
17689,NP_002583,P12004,1AXC,Q99707,Q99707,2O2K,0
17690,NP_002040,P15976,6G0Q,NP_003737,P63167,1CMI,0
17691,Q16666,Q16666,2OQ0,NP_004799,O60551,4C2X,0
17692,NP_000116,P03372,1A52,NP_006268,Q9NZM3,1J3T,0
17693,NP_004082,Q14209,1N4M,Q12931,Q12931,4Z1F,0
17694,Q96FI4,Q96FI4,1TDH,NP_057564,Q9BPZ3,1JGN,0
17695,NP_002096,P16104,1YDP,NP_002878,P54136,4Q2T,0
17696,NP_071910,Q9H2S9,2MA7,NP_006432,P49914,3HXT,0
17697,P04053,P04053,2COE,NP_004125,P38646,3N8E,0
17698,NP_006749,Q01081,1JMT,NP_006268,Q9NZM3,1J3T,0
17699,NP_060323,Q9NX01,1XBS,NP_001007554,O75534,1WFQ,0
17700,Q16666,Q16666,2OQ0,NP_001866,P31327,2YVQ,0
17701,NP_001781,P30307,2OJX,NP_061833,Q14749,1R74,0
17702,NP_004217,O94768,3LM0,NP_000546,O43602,1MJD,0
17703,NP_060624,Q9NVP2,5BNX,P78368,P78368,2C47,0
17704,P09668,P09668,1BZN,NP_054902,Q9NP97,1Z09,0
17705,Q9UI36,Q9UI36,1L8R,NP_006422,P78371,6NR8,0
17706,NP_001721,Q13887,2EBT,P35236,P35236,1ZC0,0
17707,NP_444284,P24385,2W96,NP_004517,P49736,4UUZ,0
17708,NP_004584,P62995,2CQC,Q9BV79,Q9BV79,1ZSY,0
17709,NP_003911,Q9UNS1,4XHT,NP_150634,P29466,1BMQ,0
17710,NP_000624,P10415,1G5M,NP_068779,Q07820,2KBW,0
17711,NP_004517,P49736,4UUZ,NP_008830,O43837,6KDE,0
17712,NP_000018,P20933,1APY,NP_060767,Q96IV0,2CCQ,0
17713,NP_005633,Q15545,4RGW,NP_002563,P68402,1VYH,0
17714,NP_937859,P14678,1D3B,NP_005779,O60678,2FYT,0
17715,Q3YBR2,Q3YBR2,2WZO,NP_004171,Q92844,1KZZ,0
17716,NP_003336,P63279,1A3S,Q99707,Q99707,2O2K,0
17717,NP_000194,P35475,1Y24,NP_055963,Q96RG2,1LL8,0
17718,NP_002303,P49917,1IK9,NP_066565,P30419,1RXT,0
17719,NP_000116,P03372,1A52,NP_000847,Q02108,3UVJ,0
17720,NP_005345,P17535,3U86,NP_006635,Q92598,6GFA,0
17721,NP_001229,P24864,1W98,NP_000377,Q13867,1CB5,0
17722,Q96T88,Q96T88,2FAZ,NP_006422,P78371,6NR8,0
17723,P37275,P37275,2E19,P35236,P35236,1ZC0,0
17724,NP_777584,Q8N807,4NWY,O15131,O15131,4U2X,0
17725,Q99873,Q99873,6NT2,NP_001166,P52566,1DS6,0
17726,Q8NFD5,Q8NFD5,2CXY,NP_002289,P13796,2D85,0
17727,NP_777584,Q8N807,4NWY,NP_036429,Q9UN86,5DRV,0
17728,NP_055331,O75175,4C0D,NP_004374,P41240,1BYG,0
17729,NP_061944,Q9NXR8,1X4I,NP_005557,P00338,1I10,0
17730,NP_003916,O95243,2MOE,NP_001227,O75828,2HRB,0
17731,NP_776248,P56915,2DMU,Q12931,Q12931,4Z1F,0
17732,Q9HAZ2,Q9HAZ2,2N1I,NP_001158,P98170,1C9Q,0
17733,Q86XK2,Q86XK2,5VMD,NP_004337,P42574,1CP3,0
17734,NP_000113,P19447,4ERN,NP_005403,P34897,4PVF,0
17735,Q8IXQ6,Q8IXQ6,5AIL,NP_000185,P00492,1BZY,0
17736,NP_002096,P16104,1YDP,NP_004039,P61769,1A1M,0
17737,NP_872363,Q86UU0,2XB1,NP_004126,P51553,5GRE,0
17738,Q92830,Q92830,1F68,NP_005495,P54687,2ABJ,0
17739,NP_001230,P51946,1JKW,NP_000848,Q02153,2WZ1,0
17740,NP_002883,P29374,2LCC,NP_037386,Q9UHD2,4EFO,0
17741,NP_002043,P43694,2M9W,NP_056053,Q8IX03,2Z0U,0
17742,NP_003207,Q10587,4U5T,NP_150634,P29466,1BMQ,0
17743,NP_004409,Q05923,1M3G,P18054,P18054,2ABU,0
17744,NP_003784,Q9UBX1,1D5U,NP_006784,P30048,5JCG,0
17745,NP_037393,Q9UBK2,1XB7,NP_004865,O95429,1M62,0
17746,NP_056986,O95071,1I2T,Q14790,Q14790,1F9E,0
17747,NP_001420,Q09472,1L3E,NP_004530,O43776,4ZYA,0
17748,NP_006089,P63244,4AOW,NP_002591,Q07343,1F0J,0
17749,NP_054753,Q9Y294,1TEY,NP_116120,Q9BRA2,1WOU,0
17750,NP_006029,Q9UM82,5LJM,NP_000660,P00326,1DDA,0
17751,Q92922,Q92922,2YUS,NP_071933,Q9NT62,4NAW,0
17752,NP_003007,Q01130,2KN4,NP_001217,P55212,1MI9,0
17753,Q9NV88,Q9NV88,5V8W,Q9H4A3,Q9H4A3,4PWN,0
17754,NP_783640,O95931,2K1B,NP_001340,P14868,4J15,0
17755,P04053,P04053,2COE,NP_005403,P34897,4PVF,0
17756,NP_006582,Q15054,1U76,NP_006784,P30048,5JCG,0
17757,NP_008816,Q15911,2DA1,NP_064586,Q9NPB1,1MH9,0
17758,P07602,P07602,1M12,NP_003977,O75936,3MS5,0
17759,NP_690856,Q96PU4,1WY8,NP_002563,P68402,1VYH,0
17760,NP_002687,P62487,2C35,NP_006635,Q92598,6GFA,0
17761,NP_006212,Q13526,1F8A,O00170,O00170,2LKN,0
17762,NP_005910,Q02080,1N6J,NP_006397,Q13162,2PN8,0
17763,P51513,P51513,1DT4,NP_003158,Q06520,1EFH,0
17764,Q96FI4,Q96FI4,1TDH,NP_000552,P09488,1GTU,0
17765,NP_002384,O15151,2CR8,NP_003320,P10599,1AIU,0
17766,O75807,O75807,4XPN,NP_003121,P30626,1JUO,0
17767,NP_005021,P53350,1Q4K,Q9BV79,Q9BV79,1ZSY,0
17768,NP_006708,Q9Y657,2NS2,NP_001007554,O75534,1WFQ,0
17769,NP_003441,Q15697,1Y7Q,NP_665683,P08263,1GSD,0
17770,NP_055238,Q9UHB7,4IMY,P18054,P18054,2ABU,0
17771,NP_057291,Q9UKF6,2I7T,NP_006101,O95400,1GYF,0
17772,NP_002119,P09429,2LY4,O00170,O00170,2LKN,0
17773,NP_006221,P49005,3E0J,NP_001619,P15121,1ABN,0
17774,NP_004102,P39748,1U7B,NP_004155,P50120,2RCQ,0
17775,P51693,P51693,3PMR,NP_009153,Q9UKY1,2ECB,0
17776,NP_001092755,P06454,2L9I,NP_003286,P13693,1YZ1,0
17777,NP_058633,P09884,1K0P,NP_002100,P12081,1X59,0
17778,NP_004371,Q92793,1JSP,NP_005116,O14618,1DO5,0
17779,NP_003484,Q16695,2V1D,NP_002930,P13489,1A4Y,0
17780,Q8WVY7,Q8WVY7,2KX3,NP_001814,P12277,3B6R,0
17781,P53539,P53539,5VPA,NP_004777,O43396,1GH2,0
17782,NP_006070,Q99967,1P4Q,NP_004291,P24666,1XWW,0
17783,NP_009210,P26368,1JMT,NP_005172,P07451,1Z93,0
17784,NP_071387,Q9H4Z3,2JX8,NP_003115,P35270,1Z6Z,0
17785,Q13356,Q13356,1ZKC,Q08495,Q08495,1QZP,0
17786,NP_006708,Q9Y657,2NS2,NP_055141,Q9UIK4,1WMK,0
17787,NP_116062,Q9BSM1,4HPL,NP_005116,O14618,1DO5,0
17788,NP_009171,Q9UNI6,4JNB,NP_001158,P98170,1C9Q,0
17789,NP_060740,Q9NV56,2N1D,Q96PU5,Q96PU5,2LAJ,0
17790,NP_006222,Q07864,5VBN,NP_003121,P30626,1JUO,0
17791,NP_002098,P84243,2L43,NP_000476,P07741,1OPU,0
17792,NP_005504,P29083,1VD4,NP_002684,P54098,3IKM,0
17793,NP_002096,P16104,1YDP,NP_001318,P78358,1S9W,0
17794,NP_003519,Q16778,4NFT,NP_003921,O75563,3OMH,0
17795,NP_002157,Q02363,4AYA,Q9BXL7,Q9BXL7,4JUP,0
17796,NP_003855,O75446,2KDP,NP_005204,P01040,1CYU,0
17797,NP_006229,Q03181,1GWX,NP_036205,P48643,5UYX,0
17798,NP_005910,Q02080,1N6J,Q96P20,Q96P20,2NAQ,0
17799,NP_004588,P62316,1B34,NP_066961,Q12933,1CA4,0
17800,NP_002938,P35244,1L1O,NP_000317,P12271,1XGG,0
17801,NP_001370,P26358,3EPZ,NP_056238,Q9NRN7,2BYD,0
17802,NP_055238,Q9UHB7,4IMY,P42765,P42765,4C2J,0
17803,NP_000241,P05164,1CXP,O15131,O15131,4U2X,0
17804,NP_001611,Q09666,4DRW,NP_000424,P19878,1E96,0
17805,NP_001796,Q15744,3T92,NP_055973,Q14678,5YBJ,0
17806,NP_036363,Q13029,2JV0,Q93008,Q93008,5VBD,0
17807,Q6ISB3,Q6ISB3,5MR7,NP_004802,O60711,1X3H,0
17808,NP_055872,O75592,5O6C,NP_005691,Q9NY33,3FVY,0
17809,NP_005649,Q13077,3M0D,NP_056465,Q8TDR0,2EQO,0
17810,NP_002938,P35244,1L1O,NP_777283,Q9Y6K8,2BWJ,0
17811,NP_000253,P17050,3H53,NP_005403,P34897,4PVF,0
17812,NP_115705,Q8WYH8,3C6W,NP_000792,P62942,1A7X,0
17813,NP_060740,Q9NV56,2N1D,NP_036232,Q9ULA0,4DYO,0
17814,P37275,P37275,2E19,NP_001748,P16152,1WMA,0
17815,NP_001231,O60563,2PK2,NP_000658,P07327,1HSO,0
17816,P30260,P30260,3T1N,NP_001268,P35790,2CKO,0
17817,NP_003381,P30291,1X8B,NP_004484,Q99714,1F67,0
17818,NP_060323,Q9NX01,1XBS,NP_005882,Q9BWD1,1WL4,0
17819,NP_937872,O14924,2EBZ,NP_060767,Q96IV0,2CCQ,0
17820,NP_000440,P48382,2KW3,NP_803187,Q9UPY3,2EB1,0
17821,NP_006697,O14776,2DK7,Q9BXL7,Q9BXL7,4JUP,0
17822,NP_001385,Q13115,3EZZ,NP_000894,P15559,1D4A,0
17823,NP_001007227,O43791,2CR2,NP_064632,Q8NI60,4PED,0
17824,NP_002086,P29084,1D8J,NP_002100,P12081,1X59,0
17825,NP_003202,Q13569,1WYW,NP_060767,Q96IV0,2CCQ,0
17826,Q03112,Q03112,6BW3,NP_378663,Q9Y297,1P22,0
17827,NP_031389,Q15233,3SDE,NP_005078,P51114,2CPQ,0
17828,NP_006521,O95619,5VNA,Q92871,Q92871,2FUC,0
17829,NP_002680,Q14181,2KEB,Q6B8I1,Q6B8I1,5XJV,0
17830,Q92830,Q92830,1F68,NP_003115,P35270,1Z6Z,0
17831,NP_003241,P10827,1NAV,NP_066961,Q12933,1CA4,0
17832,NP_003646,O00257,2K28,NP_005204,P01040,1CYU,0
17833,NP_000526,P54278,1EA6,NP_066953,P62937,1AK4,0
17834,NP_000048,P54132,2KV2,Q14790,Q14790,1F9E,0
17835,NP_659480,Q969S2,1VZP,NP_004172,P09936,2ETL,0
17836,NP_003359,O94782,6DO5,Q92871,Q92871,2FUC,0
17837,NP_114129,Q5VWG9,5C13,NP_064632,Q8NI60,4PED,0
17838,P31271,P31271,2L7Z,Q06124,Q06124,2SHP,0
17839,Q13105,Q13105,2LVR,P42765,P42765,4C2J,0
17840,NP_004796,O15514,2C35,NP_000886,P09960,1GW6,0
17841,NP_542380,P27695,1BIX,NP_002881,P20936,1WER,0
17842,NP_001871,P15336,1BHI,NP_002070,P17174,3II0,0
17843,NP_071910,Q9H2S9,2MA7,NP_510965,Q9UHX1,2DNY,0
17844,NP_004217,O94768,3LM0,NP_005882,Q9BWD1,1WL4,0
17845,NP_001316,P33240,1P1T,NP_115927,Q5TCY1,4BTJ,0
17846,NP_690856,Q96PU4,1WY8,NP_001166,P52566,1DS6,0
17847,NP_005049,P0DJD3,2FY1,NP_004337,P42574,1CP3,0
17848,NP_006229,Q03181,1GWX,NP_005470,Q92837,1GNG,0
17849,NP_000018,P20933,1APY,P14598,P14598,1GD5,0
17850,NP_003080,P08621,2L5I,NP_001619,P15121,1ABN,0
17851,NP_000241,P05164,1CXP,NP_004865,O95429,1M62,0
17852,NP_071801,Q13426,1FU1,NP_066961,Q12933,1CA4,0
17853,NP_055596,Q8TDY2,6DCE,P35236,P35236,1ZC0,0
17854,Q01196,Q01196,1CMO,NP_003840,P53597,6G4Q,0
17855,NP_000452,P10828,1BSX,NP_001024,P23921,2WGH,0
17856,NP_054733,O75643,2Q0Z,NP_002826,Q05209,5HDE,0
17857,NP_055331,O75175,4C0D,NP_001441,Q14192,1X4K,0
17858,NP_005910,Q02080,1N6J,Q9H4A3,Q9H4A3,4PWN,0
17859,NP_115701,Q8N9N8,2DGY,NP_055904,Q8IWT3,2JUF,0
17860,NP_055048,P17480,1K99,NP_002684,P54098,3IKM,0
17861,NP_003457,Q06710,2K27,NP_055300,O60760,1IYH,0
17862,NP_003207,Q10587,4U5T,NP_055300,O60760,1IYH,0
17863,NP_001978,P41212,1JI7,NP_003240,P52888,1S4B,0
17864,Q9Y5B0,Q9Y5B0,1J2X,Q96P20,Q96P20,2NAQ,0
17865,NP_061944,Q9NXR8,1X4I,O00170,O00170,2LKN,0
17866,Q99873,Q99873,6NT2,P35236,P35236,1ZC0,0
17867,NP_005313,P16401,2FE2,Q9H4A3,Q9H4A3,4PWN,0
17868,NP_004217,O94768,3LM0,NP_003866,P49915,2VPI,0
17869,Q13568,Q13568,3DSH,NP_057717,Q9NZD4,1W09,0
17870,NP_116062,Q9BSM1,4HPL,NP_003240,P52888,1S4B,0
17871,P28698,P28698,2FI2,NP_004823,P78417,1EEM,0
17872,NP_001977,P43268,4CO8,NP_110379,P17987,6NR8,0
17873,NP_002457,P10244,6C48,O75251,O75251,5XTB,0
17874,NP_055136,Q9Y5N6,3M03,NP_001814,P12277,3B6R,0
17875,NP_689479,Q9BTP7,2LYH,NP_003121,P30626,1JUO,0
17876,NP_005169,P20749,1K1A,NP_003945,Q99558,4DN5,0
17877,NP_004588,P62316,1B34,NP_037386,Q9UHD2,4EFO,0
17878,Q86XK2,Q86XK2,5VMD,P48729,P48729,5FQD,0
17879,NP_001028733,Q96QT6,2L9S,NP_003841,Q9P2R7,6G4Q,0
17880,NP_039269,P49916,1IMO,NP_004175,P23381,1O5T,0
17881,NP_777584,Q8N807,4NWY,NP_004337,P42574,1CP3,0
17882,NP_003336,P63279,1A3S,NP_002070,P17174,3II0,0
17883,NP_005180,Q14781,2D9U,NP_001344,Q04828,1MRQ,0
17884,NP_061944,Q9NXR8,1X4I,O43504,O43504,3MS6,0
17885,NP_066402,P06899,2RVQ,NP_000886,P09960,1GW6,0
17886,P42785,P42785,3N2Z,P43897,P43897,2CP9,0
17887,NP_006229,Q03181,1GWX,NP_004721,P62495,1DT9,0
17888,P28698,P28698,2FI2,NP_003840,P53597,6G4Q,0
17889,NP_002086,P29084,1D8J,NP_054902,Q9NP97,1Z09,0
17890,NP_001441,Q14192,1X4K,NP_055285,Q92730,2CLS,0
17891,NP_055758,Q9Y6X8,2DMP,NP_863651,O14727,1C15,0
17892,NP_004688,O43172,1MZW,NP_006692,P83876,1PQN,0
17893,NP_006521,O95619,5VNA,NP_055973,Q14678,5YBJ,0
17894,Q92769,Q92769,3MAX,NP_116120,Q9BRA2,1WOU,0
17895,NP_003084,P09234,2VRD,NP_006101,O95400,1GYF,0
17896,P10253,P10253,5KZW,NP_005403,P34897,4PVF,0
17897,NP_037406,Q9UGP5,1NZP,P42765,P42765,4C2J,0
17898,NP_068804,Q15466,1YUC,P42679,P42679,1JWO,0
17899,NP_001428,Q92731,1L2J,NP_003192,Q00059,3FGH,0
